label,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_import_subprocess,contains_import_os,contains_import_network_modules
1,1,1,1,4.590269293646275,1,39281,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.321339589635564,2,11206,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8797148414534817,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.2144218426749935,1,23912,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217081785959649,1,24030,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.211292672161671,1,22702,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.880092672548704,2,1235612,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796179537255908,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.214862034487506,1,23118,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879540744473737,2,1235556,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.203441738616793,1,23154,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.3863455646502105,2,5379,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,1,1,4.366668964653593,2,12819,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.2143771911297385,1,24037,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879635623791818,2,1235564,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.676949549083975,1,8869,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.208326154006935,1,23706,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.236076552051787,1,23898,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.214291459326971,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.229075169949356,2,55939,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.739863617116738,1,6862,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8796456716122167,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.239046458326967,1,23768,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.7634856433817334,2,20689,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.919128536575754,1,8903,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.216311537341376,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217159777746021,1,23123,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.850737872988884,1,9933,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.216311756457387,1,22987,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215108169929176,1,23516,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216272462161172,1,23123,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.211269647813733,1,22702,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8801161030308504,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.532174286863671,4,9320,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,4.76969091864119,2,20249,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,5.204436861853614,1,23541,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.081390401717435,2,11249,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,1.8796141556295285,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.213965275964749,1,22990,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.2197356776979085,1,23779,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.282199404020567,4,26605,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879626666547808,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796456716122167,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.316752524440968,2,11077,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8800413026423983,2,1235605,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215653648468029,1,24168,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.923849209997311,1,6637,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.48526840720928,33,2461157,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,1.88015656243922,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.208470674362361,1,23316,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879739249291105,2,1235580,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879813176287372,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796976875680829,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.551832925152059,3,63016,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.880100539458156,2,1235612,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.902063550352352,17,361613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21695635227639,1,23512,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795661633498413,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.2144125920406585,1,24421,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8797298754245808,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8792429094001208,2,1235533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.202306236602509,1,23414,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.563776708611786,33,2450111,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,4.845616461163469,1,10297,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.8420273406510335,1,5792,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8798857601817969,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.5451082877574964,2,7740,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.697578582706812,1,26371,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.218075964270396,1,23388,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217540361326692,1,23386,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216495910875422,1,24298,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.551609186816472,3,63016,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8802712657204936,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8800748507816984,2,1235605,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8793526884520109,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795097681268127,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797280156969596,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.950050338943021,16,634222,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,1.8802081754120228,2,1235621,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.9197876269678806,2,6836,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.179143720892884,1,22982,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.811203787799298,1,33583,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.205018205810766,1,23934,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.209978095772239,1,22830,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.365688043396409,2,12819,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8802712958415335,2,1235629,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.760242257706646,8,296994,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8798451897834116,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.211357583888992,1,23510,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.8469868838786905,1,14039,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.82575928007811,2,9305,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.879890663627296,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.2316254313895305,1,24419,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.21734492215589,1,22862,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879534774287389,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879836092077789,2,1235588,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.796071045001818,1,14026,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8801448950864343,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.1068114959111135,1,244680,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.581207605362019,1,39341,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.2194664835713445,1,23381,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798123546143048,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795258680953264,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.151259669990535,18,24772,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.902213146512141,1,12791,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.977011953066608,2,291289,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.955583480525895,15,29223,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,2.7639522119892668,2,20681,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.9730055851124018,2,293415,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.220685909728364,1,24038,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.765702234258259,2,6869,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.879738768157548,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.744912260808989,1,5813554,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.673302622941497,1,6718,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,3.9826871371034,2,291340,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.32613835464071,2,11132,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.217622407127696,1,23641,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.201842291768307,1,23806,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.9732631217431935,2,291689,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8797242030545864,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8794361520191265,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.211743649737694,2,22442,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.9774607500186954,2,291233,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.271840174579802,2,21859,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,1,1,4.736122921697797,1,6862,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.209521952634822,1,22697,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.69521256438194,19,1069061,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8799670224396423,2,1235605,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.485328143561212,33,2461681,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.830470317492772,2,9321,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.318716439750833,2,11107,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879273438133245,2,1235532,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.210564813718265,1,22442,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.212554022450859,1,22705,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.829739215031715,2,298806,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879804080613756,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8793251837970129,2,1235533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.2210251925267,1,23386,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.221098384124275,1,23380,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217353855464927,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.858079206362651,17,359726,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.764114949382099,2,20632,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21929578936151,1,23517,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8800092294350044,2,1235613,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879309096372913,2,1235533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.837141381007536,1,18079,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797155064113051,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.329669971480535,2,10886,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,3.150630147676084,3,123569,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.211988953923838,2,22312,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798600580916724,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879626666547808,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.884552520511544,4,330352,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,5.212754160009715,1,22343,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.992696061421286,4,19844,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,5.219973748418078,1,23643,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218650941975417,1,23123,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.5653101742081303,2,2655485,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,2.389227155212858,2,459635,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.746482537604835,1,6840,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.2152208560100295,1,23901,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217145057841607,1,22861,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879763213725362,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.328331309023056,2,11085,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.88015656243922,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.7637305424710346,2,20641,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.212625247528628,1,22705,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879626666547808,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.219251469481792,1,23521,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796240033955067,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.981930211877747,41,13019,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.211322035215884,1,23446,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.931555882673697,1,6463,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.325572072426922,2,11123,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.133174693906143,12,42504,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.744972551816778,4,45903,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.9146213163782746,15,15695,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,5.205914407613979,1,23287,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216622466595219,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.577969820393272,1,39125,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.491605735983275,33,2442504,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.054486920071597,2,28861,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215428909305336,1,22990,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216787299312903,1,24031,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215167300731628,1,23380,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.718426246619206,2,27622,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.8103929625826165,25,512535,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.90465566651815,1,6490,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,3.5033761738090474,4,50984,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,5.214061916758715,1,22860,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.074915866582664,3,9518,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1,1,1,1,5.215410888469811,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.8083258118930265,5,512562,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.216354686221328,1,22863,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.7260275264561695,1,6806,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.219719845371889,1,23778,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.699915236130035,1,6848,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.220926692612066,1,24301,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.214537484496373,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.202753250859445,1,23806,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.971783777254883,1,5309,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.490651532354865,33,2445065,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8798126797260784,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879810810316012,2,1235589,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8802533827511572,2,1235621,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215164491182304,1,23252,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.852294285238896,2,296831,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,5.216240091550136,2,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.295362496709341,9,7126,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.217171783855148,1,23381,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.764391214319136,2,20633,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218284252682198,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8797373177544492,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.237087673713099,1,24288,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.176557217963512,1,23372,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.2185743793265695,1,24039,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796456716122167,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.624485458076293,30,3205308,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.485177687203033,33,2461110,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.508345523131019,33,2417223,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,4.468136502903668,5,143638,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.208892094129828,1,24356,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.562736067868093,50,4516476,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.880050978177895,2,1235604,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795773954088129,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.214281290593625,1,23770,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218707243752007,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.903680932096298,1,6395,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.879548002208975,2,1235556,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795904667641403,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.594707730791466,1,4068,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.210010541683953,1,22962,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.901457084578899,1,6544,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.216216590131902,1,22990,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795709670900684,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8796240033955067,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8793822094822863,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795326257620817,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879470800403679,2,1235548,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.87992730403988,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21977201428551,1,23647,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879537787843214,2,1235548,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215891286207374,1,23638,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8802901262661669,2,1235629,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.210406838247183,2,22182,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215375685527991,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215717483979343,1,23781,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.692581144897022,7,2580,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.5996879945171605,1,4071,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8795442465243493,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8793526884520109,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.234989247596254,1,5841,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879343565857424,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.491330597298619,33,2442736,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,3.972006220676702,2,290912,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.880021537478768,2,1235605,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8794007596280455,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.325953405579382,2,11173,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.215473607046004,1,22993,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.0528974256583425,3,10844,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,2.681321456412472,2,6686,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,5.204369223131267,1,23804,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.4878377590713345,2,3873,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8797076922271057,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.488103002574077,33,2446136,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8802636732130025,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.222800085476791,1,24168,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879745622803224,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.2188768975741455,1,23906,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.21432402170079,1,23645,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.635538508691049,50,2366056,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,2.3308447295262207,2,3376957,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.485243553299021,33,2461440,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,2.7655112109271416,2,20753,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.209968037615367,1,23446,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.220602546995367,1,23258,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.92964778941987,2,5708,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.976929885191623,2,33035,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.6552541399891525,3,11529,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.4302119348372493,19,22370,0.0,1.0,0.0,1.0,0.0,1.0,1.0
